SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
158,DC:A6:32:33:AA:02,2020-07-11 12:38:55.159042,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
159,DC:A6:32:33:AA:02,2020-07-11 12:38:56.112875,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
160,DC:A6:32:33:AA:02,2020-07-11 12:38:57.042858,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
161,DC:A6:32:33:AA:02,2020-07-11 12:38:58.799754,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-70
162,DC:A6:32:33:AA:02,2020-07-11 12:38:59.009046,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
163,DC:A6:32:33:AA:02,2020-07-11 12:39:00.155989,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
164,DC:A6:32:33:AA:02,2020-07-11 12:39:01.017822,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-71
165,DC:A6:32:33:AA:02,2020-07-11 12:39:02.139077,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
166,DC:A6:32:33:AA:02,2020-07-11 12:39:03.787841,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-71
167,DC:A6:32:33:AA:02,2020-07-11 12:39:04.039662,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-71
168,DC:A6:32:33:AA:02,2020-07-11 12:39:05.620348,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-71
169,DC:A6:32:33:AA:02,2020-07-11 12:39:06.148535,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
170,DC:A6:32:33:AA:02,2020-07-11 12:39:07.045373,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
171,DC:A6:32:33:AA:02,2020-07-11 12:39:08.127886,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-70
172,DC:A6:32:33:AA:02,2020-07-11 12:39:09.002843,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
173,DC:A6:32:33:AA:02,2020-07-11 12:39:10.006598,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-70
174,DC:A6:32:33:AA:02,2020-07-11 12:39:11.099097,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-71
175,DC:A6:32:33:AA:02,2020-07-11 12:39:12.103018,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
176,DC:A6:32:33:AA:02,2020-07-11 12:39:13.561831,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
177,DC:A6:32:33:AA:02,2020-07-11 12:39:14.017996,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
178,DC:A6:32:33:AA:02,2020-07-11 12:39:15.681765,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
179,DC:A6:32:33:AA:02,2020-07-11 12:39:16.103628,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
180,DC:A6:32:33:AA:02,2020-07-11 12:39:17.024233,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
181,DC:A6:32:33:AA:02,2020-07-11 12:39:19.029337,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
182,DC:A6:32:33:AA:02,2020-07-11 12:39:20.303675,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
183,DC:A6:32:33:AA:02,2020-07-11 12:39:21.083657,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-69
184,DC:A6:32:33:AA:02,2020-07-11 12:39:22.096695,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
185,DC:A6:32:33:AA:02,2020-07-11 12:39:23.171751,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
186,DC:A6:32:33:AA:02,2020-07-11 12:39:24.223013,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
187,DC:A6:32:33:AA:02,2020-07-11 12:39:25.033023,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
188,DC:A6:32:33:AA:02,2020-07-11 12:39:26.519220,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-67
189,DC:A6:32:33:AA:02,2020-07-11 12:39:27.022938,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
190,DC:A6:32:33:AA:02,2020-07-11 12:39:28.125460,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-71
191,DC:A6:32:33:AA:02,2020-07-11 12:39:30.130598,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-72
192,DC:A6:32:33:AA:02,2020-07-11 12:39:31.193068,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-71
193,DC:A6:32:33:AA:02,2020-07-11 12:39:32.688075,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
194,DC:A6:32:33:AA:02,2020-07-11 12:39:33.039244,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-65
195,DC:A6:32:33:AA:02,2020-07-11 12:39:34.233670,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-64
196,DC:A6:32:33:AA:02,2020-07-11 12:39:35.008735,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-71
197,DC:A6:32:33:AA:02,2020-07-11 12:39:36.046926,bfefb498-c3ad-11ea-be6d-dca63233aa01,1,1,1,-68
